Gene ID,Gene Name,Pos.,Count (COLD1),Count (COLD2),Count (COLD3),Count (COLD4),Count (RT1),Count (RT2),Count (RT3),Count (RT4),Count (RT5)
ENSMUSG00000035640,Cbarp,10[-]80130451-80140835,226,596,199,19,543,336,186,192,207
ENSMUSG00000035642,Aamdc,7[-]97550331-97579497,893,2053,545,1212,540,539,1067,508,659
ENSMUSG00000103828,2610001A08Rik,11[-]19005607-19006473,0,0,0,0,0,0,0,0,4
ENSMUSG00000103829,Gm38174,Y[+]20791345-20794578,0,0,0,0,0,0,0,0,0
ENSMUSG00000103822,6030460B20Rik,1[+]60353119-60354176,0,0,0,3,0,0,2,14,1
ENSMUSG00000103823,Gm7899,3[-]41976152-41978048,1,1,1,10,0,1,2,3,23
ENSMUSG00000103821,D430013B06Rik,1[-]59646200-59648071,4,0,0,0,0,0,0,0,22
ENSMUSG00000042148,Cox10,11[-]63962627-64079468,2127,5184,2724,1183,1142,1090,818,566,537
ENSMUSG00000103824,Gm38177,1[-]126323635-126324674,0,0,0,0,0,0,2,0,0
ENSMUSG00000103825,Gm38178,1[+]11416918-11419388,0,0,0,0,0,0,0,2,0
ENSMUSG00000028059,Arhgef2,3[+]88605966-88648052,2767,4299,1790,1512,2629,835,1398,897,2732
ENSMUSG00000028053,Ash1l,3[+]88950622-89079375,1548,1377,452,1190,703,239,1332,238,2979
ENSMUSG00000028051,Hcn3,3[-]89146074-89160196,86,153,101,0,217,18,12,49,128
ENSMUSG00000028057,Rit1,3[+]88716838-88731049,1521,3138,905,814,915,1048,1831,578,901
ENSMUSG00000098847,Gm27235,9[-]35776524-35790101,0,0,0,0,0,0,0,0,1
ENSMUSG00000098846,Gm27905,6[+]6821129-6821335,0,0,0,0,0,0,0,0,0
ENSMUSG00000098845,Gm27894,6[+]10858427-10858518,0,0,0,0,0,0,0,0,0
ENSMUSG00000082267,Gm12467,4[+]52241712-52242456,0,0,0,0,0,0,0,0,0
ENSMUSG00000072999,Gm15401,6[+]72629288-72637717,16,36,27,5,14,4,13,0,0
ENSMUSG00000045333,Zfp423,8[-]87661810-87959595,1569,5328,2438,757,1834,3440,2325,509,828
ENSMUSG00000082260,Gm7429,X[-]114980970-114981317,4,10,1,4,1,0,2,4,11
ENSMUSG00000082261,Gm14999,X[-]136356655-136357278,0,0,0,0,0,0,0,0,0
ENSMUSG00000020608,Smc6,12[+]11265886-11319785,616,176,80,1687,77,66,849,768,2590
ENSMUSG00000020609,Apob,12[+]7977648-8016835,0,0,0,0,0,0,2,370,0
ENSMUSG00000070166,Gm25821,12[+]21287927-21288059,0,0,0,0,0,0,0,0,3
ENSMUSG00000070167,Snora57,19[-]8888538-8888685,39,64,70,21,71,44,15,49,49
ENSMUSG00000020604,Arsg,11[+]109473374-109573330,277,426,189,119,277,206,306,76,181
ENSMUSG00000020605,Hs1bp3,12[+]8313432-8343824,1106,1900,620,472,1016,834,1306,444,902
ENSMUSG00000079523,Tmsb10,6[-]72957347-72958748,22221,36497,14788,5797,32840,6424,9396,49463,23584
ENSMUSG00000020600,Slc7a15,12[-]8528483-8599066,10,8,0,4,6,5,0,0,6
ENSMUSG00000020601,Trib2,12[-]15791727-15816922,1085,1195,523,954,708,244,599,514,2075
ENSMUSG00000069925,4932416K20Rik,8[+]104794928-104799052,0,0,0,1,0,0,0,0,0
ENSMUSG00000069920,B3gnt9,8[-]105252638-105255153,359,578,313,225,695,649,387,220,307
ENSMUSG00000069922,Ces3a,8[+]105048601-105058413,0,0,0,0,0,0,0,863,0
ENSMUSG00000100778,Gm28908,Y[+]53729612-53731157,0,0,0,0,0,0,0,0,0
ENSMUSG00000079525,Cldn34d,X[-]76582610-76602924,0,0,0,0,0,0,0,0,0
ENSMUSG00000079524,Gm15402,6[+]72699214-72705090,0,1,0,0,0,0,0,0,0
ENSMUSG00000094093,Gm25647,7[-]59524028-59524105,0,0,0,0,0,0,0,0,0
ENSMUSG00000044429,Cryga,1[-]65100389-65103373,0,0,0,0,0,0,0,0,0
ENSMUSG00000044424,Gm9493,19[+]23619742-23620320,386,139,33,124,84,23,334,224,383
ENSMUSG00000094099,Gm25823,7[-]59522156-59522233,0,0,0,0,0,0,0,0,0
ENSMUSG00000073226,Gm10482,5[+]10187866-10237890,0,0,0,0,1,0,0,0,0
ENSMUSG00000087717,Gm25824,18[-]79553557-79553677,0,0,0,0,0,0,0,0,0
ENSMUSG00000067702,Tuba3a,6[-]125278274-125286042,15,24,14,0,18,0,0,10,21
ENSMUSG00000087715,Gm25826,18[-]32621920-32622056,0,0,0,0,0,0,0,0,0
ENSMUSG00000087714,Gm25827,4[-]108521924-108522030,0,0,0,0,0,0,0,0,2
ENSMUSG00000087712,Gm25828,X[-]101912630-101912724,0,0,0,0,0,0,0,0,0
ENSMUSG00000027559,Car3,3[+]14863512-14872523,353773,912920,179684,321464,162295,343081,556976,213182,438848
ENSMUSG00000087710,Gm22235,17[-]86703298-86703407,1,0,0,0,0,0,0,0,0
ENSMUSG00000027556,Car1,3[-]14766216-14808368,16,73,23,24,28,21,65,14,35
ENSMUSG00000027555,Car13,3[+]14641727-14663002,926,1287,180,1454,172,70,765,485,636
ENSMUSG00000075074,Olfr1254,2[-]89787325-89793619,0,0,0,0,0,0,0,0,0
ENSMUSG00000075073,Olfr1256,2[-]89825311-89841555,0,0,0,0,0,0,0,0,0
ENSMUSG00000027552,E2f5,3[+]14578641-14606309,200,200,172,335,95,125,350,344,658
ENSMUSG00000027551,Zfp64,2[-]168893331-168955587,973,2097,1506,327,1594,1560,751,280,536
ENSMUSG00000027550,Lrrcc1,3[+]14533788-14572658,35,16,0,272,14,8,165,279,831
ENSMUSG00000058709,Egln2,7[-]27158658-27166802,5669,16952,10260,2010,8988,9642,4843,1762,2551
ENSMUSG00000058700,Rpl21-ps12,6[-]90844981-90845460,2,1,0,4,1,0,2,2,12
ENSMUSG00000058704,Memo1,17[-]74200706-74294883,696,1696,868,2133,429,301,650,700,1444
ENSMUSG00000058706,0610030E20Rik,6[+]72347317-72353148,650,481,314,1021,291,246,953,319,1003
ENSMUSG00000100849,Gm28663,Y[+]78360628-78363865,0,0,0,0,0,0,0,0,0
ENSMUSG00000100848,Gm29281,Y[-]9244109-9244489,0,0,0,0,0,0,0,0,0
ENSMUSG00000037653,Kctd8,5[-]69109285-69341679,0,0,0,0,0,0,0,0,0
ENSMUSG00000100845,Gm28770,Y[+]38747648-38748340,0,0,0,0,0,0,0,0,0
ENSMUSG00000100844,1810007C17Rik,12[-]49476991-49480862,0,0,0,0,0,0,0,0,0
ENSMUSG00000100847,Gm28676,17[+]87490748-87502616,0,0,0,0,0,0,0,0,0
ENSMUSG00000100846,Gm28845,1[-]65100619-65119558,0,3,0,0,0,0,0,0,0
ENSMUSG00000100841,Gm21115,7[-]38719956-38723756,0,0,0,0,0,0,0,0,0
ENSMUSG00000100843,Gm8307,1[+]45768337-45769486,4,4,3,6,2,1,9,3,0
ENSMUSG00000100842,Gm17790,Y[+]1736187-1737414,0,0,0,0,0,0,0,0,0
ENSMUSG00000062782,Olfr527,7[+]140334017-140338551,0,0,0,0,0,0,0,0,2
ENSMUSG00000100232,Gm28947,Y[+]51790006-51793245,0,0,0,0,0,0,0,0,0
ENSMUSG00000100233,Gm20811,Y[-]28809172-28828210,0,0,0,0,0,0,0,0,0
ENSMUSG00000008859,Rala,13[-]17880571-17944239,1682,1948,563,2999,485,409,1890,1682,2599
ENSMUSG00000100230,Gm28650,1[+]52756719-52757129,0,0,0,0,0,0,0,0,0
ENSMUSG00000033174,Mgll,6[+]88724412-88828360,59149,92778,50286,52433,31797,48462,58782,27916,23843
ENSMUSG00000033177,Tmprss7,16[-]45656315-45693658,0,2,0,0,0,0,14,2,0
ENSMUSG00000033170,Card10,15[-]78775138-78803042,1749,4809,2624,1170,2806,5668,2680,880,1566
ENSMUSG00000080949,Gm13683,2[+]83451864-83458559,0,0,0,0,0,0,0,0,0
ENSMUSG00000080948,Gm14481,X[+]11220607-11221235,0,0,0,0,0,0,0,0,0
ENSMUSG00000080947,Gm12779,7[-]34068555-34068697,0,0,0,0,0,0,0,0,0
ENSMUSG00000080946,Gm12985,4[-]133882945-133883127,0,0,0,0,0,0,1,0,0
ENSMUSG00000080944,Gm12967,4[-]129761628-129761916,0,1,0,0,1,0,1,0,0
ENSMUSG00000080943,Gm13130,4[-]144302961-144304941,0,0,0,0,0,0,0,0,0
ENSMUSG00000080942,Zfp36l1-ps,X[+]38180728-38181626,4,3,1,1,4,2,5,2,4
ENSMUSG00000080941,Gm16056,5[-]26859967-26860101,0,0,0,0,0,0,0,0,0
ENSMUSG00000062432,Cyp26c1,19[+]37685581-37693398,6,0,0,0,2,0,2,4,0
ENSMUSG00000024608,Rps14,18[+]60774510-60778546,28777,63949,31378,9470,49514,27158,13581,37063,22780
ENSMUSG00000085478,Gm11851,4[-]17656675-17657963,0,0,0,0,0,0,0,0,0
ENSMUSG00000037234,Hook3,8[-]26021421-26119224,943,676,101,1998,145,84,1428,742,2936
ENSMUSG00000024603,Dctn4,18[+]60526221-60558762,1669,1999,521,1884,665,435,1924,827,2470
ENSMUSG00000024600,Slc27a6,18[+]58556257-58612773,23,16,2,3,4,8,4,0,27
ENSMUSG00000024601,Isoc1,18[+]58659482-58679570,1719,3098,1580,3700,1127,1392,2936,1008,3244
ENSMUSG00000024604,Rbm22,18[+]60560736-60572810,1786,2860,1293,837,1798,1014,1377,963,1959
ENSMUSG00000105697,Mir7661,6[+]108489743-108489803,0,0,0,0,0,0,0,0,0
ENSMUSG00000100239,Gm28146,Y[-]8344310-8345010,0,0,0,0,0,0,0,0,0
ENSMUSG00000103684,Gm38180,5[+]75846089-75848210,0,0,0,0,0,0,0,0,0
ENSMUSG00000059070,Rpl18,7[+]45715457-45720836,13852,35943,22768,4791,30881,16616,7047,9500,9341
ENSMUSG00000105695,Gm43327,3[+]126441012-126445066,2,0,0,0,0,0,0,0,2
ENSMUSG00000059077,Pth,7[-]113385580-113388570,0,0,0,0,0,0,0,0,0
ENSMUSG00000093261,Gm23416,15[+]87068993-87069087,0,0,0,0,0,0,0,0,0
ENSMUSG00000105693,Gm43706,5[+]57451626-57454277,0,0,0,0,0,0,0,0,0
ENSMUSG00000112098,AC132384.4,10[+]86640683-86642531,0,0,0,0,0,0,0,0,0
ENSMUSG00000105691,Gm42876,3[+]132806253-132809467,0,0,0,8,0,0,0,34,7
ENSMUSG00000064527,Gm26438,18[+]73611516-73611622,0,0,0,0,0,0,0,0,0
ENSMUSG00000086044,A330043C09Rik,2[-]75147118-75177658,0,0,0,0,0,0,0,0,0
ENSMUSG00000047388,Atmin,8[+]116943393-116960445,1335,2189,943,773,910,461,981,558,1036
ENSMUSG00000086046,1700095A21Rik,4[-]146519039-146546873,0,0,0,0,0,0,0,0,0
ENSMUSG00000086047,9530046B11Rik,5[+]117115218-117118723,0,3,0,0,2,0,2,0,3
ENSMUSG00000026608,Kctd3,1[-]188971095-189007841,2286,3767,1940,2297,1062,1291,2289,746,1878
ENSMUSG00000086041,Gm12869,4[-]107349039-107351353,8,4,0,0,2,0,0,0,1
ENSMUSG00000086042,Gm12670,4[+]91646315-91651152,0,0,0,0,0,0,0,0,0
ENSMUSG00000086043,Gm12473,4[-]43631539-43641533,66,128,57,35,63,64,52,11,70
ENSMUSG00000026604,Ptpn14,1[+]189728268-189876695,2065,2781,1374,1474,1358,1396,2571,524,2052
ENSMUSG00000026605,Cenpf,1[-]189640606-189688086,106,69,31,168,114,28,77,115,135
ENSMUSG00000026600,Soat1,1[-]156424525-156474331,623,471,158,357,394,45,313,228,1341
ENSMUSG00000026601,Axdnd1,1[-]156323509-156421159,0,4,0,4,6,0,4,0,4
ENSMUSG00000026602,Nphs2,1[+]156310727-156328035,0,0,0,0,0,0,4,0,0
ENSMUSG00000026603,Smyd2,1[-]189880492-189922363,2111,3922,1266,1244,1481,1649,1578,915,997
ENSMUSG00000021476,Habp4,13[+]64161824-64186537,623,1181,731,867,562,719,757,861,1161
ENSMUSG00000087393,1700023C21Rik,11[+]109845878-109848476,0,0,0,0,0,0,0,0,0
ENSMUSG00000042962,Gm5436,12[-]84258331-84258973,1,3,0,5,1,0,1,0,3
ENSMUSG00000042961,Egflam,15[-]7206120-7398395,289,359,218,438,224,419,868,16,545
ENSMUSG00000003934,Efnb3,11[-]69554092-69560205,39,100,40,16,63,48,71,11,77
ENSMUSG00000073954,Olfr594,7[+]103216996-103222313,0,0,0,0,0,0,0,0,0
ENSMUSG00000094018,S100a2,3[+]90590247-90591508,2,0,0,0,0,0,0,0,0
ENSMUSG00000102822,1700113B19Rik,1[+]138261642-138262061,0,0,0,0,0,0,0,0,4
ENSMUSG00000004626,Stxbp2,8[+]3630955-3643644,3339,5925,3799,946,3754,1535,1353,1098,1903
ENSMUSG00000094011,Vmn1r94,7[-]20167460-20168377,0,0,0,0,0,0,0,0,0
ENSMUSG00000094012,Gm10024,10[+]77711457-77712009,0,0,0,0,0,0,0,0,0
ENSMUSG00000094013,Gm25829,1[-]54249102-54249208,0,0,0,0,0,0,0,0,1
ENSMUSG00000094015,Rps12-ps20,X[+]123957274-123957675,1,1,1,0,1,0,0,0,1
ENSMUSG00000094016,Trav15-1-dv6-1,14[+]53559632-53560247,10,0,0,0,2,0,0,0,15
ENSMUSG00000094017,Gm13160,4[-]147086358-147086984,4,1,0,3,1,0,4,5,7
ENSMUSG00000021470,Ercc6l2,13[+]63815240-63900302,360,158,24,753,37,42,715,406,1193
ENSMUSG00000102826,Gm38181,Y[+]21686203-21686922,0,0,0,0,0,0,0,0,0
ENSMUSG00000047307,Pcdhb13,18[+]37442500-37446209,9,52,19,13,19,14,30,4,10
ENSMUSG00000081715,Rps11-ps3,4[+]10946608-10947093,0,0,0,2,0,0,0,1,2
ENSMUSG00000081714,Gm12782,7[-]33780817-33781543,0,0,0,0,0,0,0,0,0
ENSMUSG00000081717,Vmn1r-ps106,13[+]22480631-22483043,0,0,0,0,0,0,0,0,0
ENSMUSG00000081716,Gm14839,X[+]102735986-102738618,0,0,0,0,0,0,0,0,0
ENSMUSG00000081711,Gm11785,4[+]3455702-3456302,0,0,0,0,0,0,0,0,0
ENSMUSG00000081713,Gm12170,11[-]46539782-46540081,0,0,0,0,0,0,0,0,0
ENSMUSG00000081712,Gm12096,11[+]30528295-30529401,0,0,0,0,0,0,0,0,0
ENSMUSG00000081719,Gm13726,2[-]77962269-77963062,0,0,0,0,0,0,0,0,0
ENSMUSG00000081718,Gm8261,X[-]146599751-146600958,1,1,0,0,0,0,0,0,0
ENSMUSG00000085665,Gm12059,11[+]23067998-23075574,26,53,34,43,10,34,53,12,25
ENSMUSG00000085664,Atxn7l1os2,12[-]33358243-33394760,1,0,0,0,0,0,0,0,9
ENSMUSG00000085667,Gm12992,4[-]131899478-131920029,453,1085,533,309,610,649,267,452,530
ENSMUSG00000085666,Gm9855,10[-]42054113-42055306,13,21,14,6,15,4,13,2,11
ENSMUSG00000085660,Gm12434,4[+]47996456-47998261,0,0,0,0,0,0,0,0,0
ENSMUSG00000085663,Gm15718,7[-]132979582-132983552,0,0,0,5,0,0,2,4,2
ENSMUSG00000085662,Gm16220,10[-]75992691-75993992,0,0,0,0,0,0,0,0,0
ENSMUSG00000101723,Gm28355,Y[+]55574640-55576183,0,0,0,0,0,0,0,0,0
ENSMUSG00000085669,Gm14817,X[+]73795215-73797616,0,0,0,0,0,0,0,0,2
ENSMUSG00000085668,Gm35202,2[+]35503531-35506090,0,0,0,0,0,0,0,0,0
ENSMUSG00000041592,Sdk2,11[-]113776374-114067046,267,584,206,332,174,230,230,122,154
ENSMUSG00000001023,S100a5,3[+]90608523-90611780,0,0,0,3,0,0,3,0,0
ENSMUSG00000091477,Gm5799,14[+]43543576-43551213,0,0,0,0,0,0,0,0,0
ENSMUSG00000101720,Gm29005,6[-]78912605-78912924,0,0,0,0,0,0,0,0,0
ENSMUSG00000089548,Gm25830,8[-]48958350-48958481,0,0,0,0,0,0,0,0,0
ENSMUSG00000089549,Gm25831,14[-]97967829-97967991,0,0,0,0,0,0,0,0,0
ENSMUSG00000077328,Gm25832,1[+]66866797-66866926,0,0,0,0,0,0,0,0,0
ENSMUSG00000024544,Ldlrad4,18[+]67933257-68255549,234,526,312,139,350,477,268,99,175
ENSMUSG00000077325,Gm25833,6[+]68532744-68532876,0,0,0,0,0,0,0,0,0
ENSMUSG00000109197,4933402C05Rik,7[+]6039131-6042654,0,0,0,0,0,0,0,0,0
ENSMUSG00000089542,Gm25835,11[-]69668852-69668995,8,1,0,9,1,2,9,0,22
ENSMUSG00000089543,Gm25836,4[-]79244587-79244709,0,0,0,0,0,0,0,0,0
ENSMUSG00000089544,Gm25837,11[+]115253278-115253385,0,0,0,0,0,0,0,0,0
ENSMUSG00000089545,Gm25838,19[+]38885242-38885361,0,0,0,0,0,0,0,0,0
ENSMUSG00000077323,Rnu11,4[-]132270080-132270213,3,1,0,0,0,0,3,0,0
ENSMUSG00000095769,Gm21891,Y[-]13132950-13133492,0,0,0,0,0,0,0,0,0
ENSMUSG00000006711,D130043K22Rik,13[+]24845135-24901270,0,0,0,0,0,0,0,4,4
ENSMUSG00000006715,Gmnn,13[-]24751845-24761923,196,244,178,319,180,44,132,201,230
ENSMUSG00000006717,Acot13,13[-]24817948-24831517,2165,2722,1426,2165,602,859,2070,1239,1101
ENSMUSG00000095761,Ighv1-20,12[-]114723772-114724205,14,0,0,0,0,0,0,0,4
ENSMUSG00000095762,Gm16378,8[+]122841731-122842072,3,3,2,35,4,3,6,5,52
ENSMUSG00000095765,Olfr741,14[+]50472738-50488338,0,0,0,0,0,0,0,0,0
ENSMUSG00000095764,Gm25840,7[-]59553981-59554059,0,0,0,0,0,0,0,0,0
ENSMUSG00000095766,Gm21182,8[-]20556693-20557486,12,15,5,1,7,1,2,2,13
ENSMUSG00000041598,Cdc42ep4,11[-]113726850-113751881,2443,7355,2962,2297,3187,6467,3276,1354,2432
ENSMUSG00000098223,Gm4891,8[+]80933677-80934588,1,1,0,0,0,0,4,0,0
ENSMUSG00000098222,Gm8318,15[+]18163886-18164752,5,8,2,8,3,2,6,2,2
ENSMUSG00000098221,Gm27030,8[+]121654054-121654517,4,26,11,8,9,22,19,11,10
ENSMUSG00000098227,Gm4812,13[+]69345655-69346647,0,1,0,1,0,0,0,0,0
ENSMUSG00000098226,Gm5272,3[-]6450607-6451588,0,0,1,0,0,0,0,0,0
ENSMUSG00000098225,Gm9556,16[+]32726666-32727605,0,0,0,0,0,0,0,0,0
ENSMUSG00000098224,Gm7985,12[-]71846311-71847291,125,205,21,13,6,7,38,5,5
ENSMUSG00000098229,Gm7719,12[+]59291964-59292938,0,4,0,0,0,1,0,0,0
ENSMUSG00000098228,Gm21070,9[+]12865433-12866417,0,0,0,0,0,0,0,0,0
ENSMUSG00000058886,Deaf1,7[-]141297180-141327690,1466,3327,1369,495,1966,1952,1271,825,884
ENSMUSG00000058884,Olfr1025-ps1,2[+]85915193-85921381,0,0,0,0,0,0,0,0,0
ENSMUSG00000058883,Zfp708,13[-]67069398-67097976,20,0,0,175,0,0,2,0,31
ENSMUSG00000058881,Zfp516,18[+]82910879-83005314,510,1501,816,378,863,449,646,229,630
ENSMUSG00000082963,Gm12465,4[-]52077168-52077467,0,0,0,0,0,0,0,0,0
ENSMUSG00000084539,Gm25842,9[+]102991895-102992216,0,0,0,0,0,0,0,0,0
ENSMUSG00000047878,A4galt,15[-]83226726-83251774,698,1163,342,296,479,474,595,206,345
ENSMUSG00000047879,Usp14,18[-]9995432-10045119,224,131,144,1873,69,68,790,692,1858
ENSMUSG00000084532,n-R5s218,1[-]149734750-149734858,0,0,0,0,0,0,0,0,0
ENSMUSG00000084530,Mir1897,3[+]34638368-34638639,0,0,0,0,2,0,0,1,0
ENSMUSG00000047875,Gpr157,4[+]150087365-150105927,556,797,379,197,710,323,343,120,513
ENSMUSG00000084536,Gm25844,4[-]111988650-111988958,0,0,0,0,0,0,0,0,0
ENSMUSG00000084537,Gm25845,18[-]25598145-25598454,2,1,0,0,0,0,0,0,0
ENSMUSG00000084535,Mir1906-1,12[+]109544541-109544620,1,1,1,1,1,1,1,1,1
ENSMUSG00000059839,Zfp874b,13[-]67471514-67484225,38,25,7,306,28,6,175,204,665
ENSMUSG00000102754,Gm38183,Y[-]16031250-16039572,0,0,0,0,0,0,0,0,0
ENSMUSG00000034254,Agpat1,17[+]34604262-34613449,4866,23642,6579,3836,4222,4135,5942,1911,3136
ENSMUSG00000034255,Arhgap27,11[-]103331497-103363692,2677,6224,3231,754,5012,2141,1311,1145,2110
ENSMUSG00000045421,Olfr1390,11[+]49335188-49342247,0,0,0,0,0,0,0,0,0
ENSMUSG00000034252,Senp6,9[+]80066903-80144953,533,1563,215,1530,406,124,1149,1200,2830
ENSMUSG00000083628,Gm2030,X[-]26286977-26310044,0,0,0,0,0,0,0,0,0
ENSMUSG00000083627,Gm12502,3[+]108019885-108020328,4,8,4,1,10,6,2,0,1
ENSMUSG00000083626,Gm4459,7[-]139659688-139660155,84,164,192,79,54,76,61,14,46
ENSMUSG00000088633,Gm22313,2[+]97237818-97237946,0,0,0,0,0,0,0,0,0
ENSMUSG00000083624,Gm12469,4[-]54235670-54235876,2,1,1,0,0,0,1,1,1
ENSMUSG00000034258,Mfsd7c,12[+]85746539-85813585,22,82,14,28,32,16,68,0,39
ENSMUSG00000088634,Gm24958,11[+]5038211-5038307,4,2,0,2,3,0,1,0,4
ENSMUSG00000083621,Gm14586,X[-]52772342-52772749,59,83,18,45,35,9,33,73,76
ENSMUSG00000043372,Hexim2,11[+]103132429-103139876,84,222,169,130,46,90,187,147,32
ENSMUSG00000074673,Ttll9,2[+]152962485-153008482,11,13,5,0,12,16,0,16,6
ENSMUSG00000074671,Tspyl3,2[-]153222370-153225441,549,532,205,90,283,45,142,234,562
ENSMUSG00000074676,Foxs1,2[-]152931898-152933208,186,555,369,161,521,878,291,152,159
ENSMUSG00000074677,Sirpb1c,3[-]15795145-15848528,116,36,8,55,0,0,32,14,51
ENSMUSG00000080443,Gm25847,12[+]87034766-87034861,0,0,0,0,0,0,0,0,0
ENSMUSG00000074678,Defb25,2[-]152622356-152623053,0,0,2,2,0,0,2,4,0
ENSMUSG00000080441,Mir1249,15[-]84951526-84951623,1,1,1,1,1,1,1,0,1
ENSMUSG00000082978,Rpsa-ps11,4[-]59162268-59163156,4,5,4,5,7,2,1,3,7
ENSMUSG00000022454,Nell2,15[-]95219451-95528706,0,2,0,0,0,8,0,0,0
ENSMUSG00000082974,Gm15129,X[+]150431503-150431781,0,2,0,0,0,0,0,0,0
ENSMUSG00000082975,Gm14363,X[-]5399249-5402129,0,0,0,0,0,0,0,0,0
ENSMUSG00000082976,Gm15056,8[-]20900606-20902627,5,0,0,0,0,0,0,34,23
ENSMUSG00000082977,Gm11911,4[+]28067177-28068199,0,0,0,0,0,0,0,0,0
ENSMUSG00000082970,Gm15214,X[-]163326900-163327369,0,0,0,0,0,0,0,0,0
ENSMUSG00000082971,Gm13517,2[+]55775548-55777042,0,0,0,0,0,0,0,0,0
ENSMUSG00000082973,Gm13672,2[+]74631840-74632298,0,0,0,0,0,0,0,0,0
ENSMUSG00000018595,Glra4,X[-]136757674-136780141,0,0,0,1,0,0,0,0,5
ENSMUSG00000028936,Rpl22,4[+]152325742-152334071,4837,2907,962,3105,1074,609,2723,8820,7046
ENSMUSG00000028937,Acot7,4[+]152178134-152271855,1907,5045,2416,1052,2616,2551,1593,1091,784
ENSMUSG00000028931,Kcnab2,4[-]152390742-152477871,2735,4723,2680,163,4489,1026,136,1447,1680
ENSMUSG00000028932,Psmc2,5[+]21785283-21803787,3760,4714,1690,3546,2029,1795,3704,1874,3112
ENSMUSG00000028933,Xrcc2,5[-]25689812-25705825,200,338,82,232,129,107,247,71,279
ENSMUSG00000028938,Galntl5,5[+]25181460-25220297,0,0,0,0,0,0,0,0,0
ENSMUSG00000080198,Gm13573,2[-]60274944-60275574,5,4,1,3,7,3,2,5,9
ENSMUSG00000017146,Brca1,11[-]101488764-101551955,95,66,33,103,85,10,50,57,148
ENSMUSG00000017144,Rnd3,2[-]51130438-51149111,330,119,8,663,25,18,595,282,1111
ENSMUSG00000080193,Gm14756,X[-]74872196-74872435,0,0,0,2,0,0,0,0,1
ENSMUSG00000079363,Gbp4,5[-]105115767-105139586,1163,1170,519,965,1717,183,1449,611,3319
ENSMUSG00000079362,Gm43302,5[-]105214907-105293695,445,944,298,335,1857,92,1395,579,354
ENSMUSG00000112844,AC154313.2,12[+]43750774-43754614,0,0,0,1,0,0,0,0,0
ENSMUSG00000079364,Gm3558,14[-]7545151-7568566,2,3,0,37,4,0,22,15,45
ENSMUSG00000084315,Vmn1r-ps128,13[+]23124505-23126243,0,0,0,0,0,0,0,0,0
ENSMUSG00000084312,Gm13122,4[-]144345597-144346049,0,0,0,0,0,0,0,0,0
ENSMUSG00000084313,Gm13809,2[+]99555251-99555878,0,0,0,0,0,0,0,0,0
ENSMUSG00000042423,Fbrs,7[+]127479199-127491711,3181,6299,3073,884,4949,2189,2057,1368,2489
ENSMUSG00000042426,Dhx29,13[+]112927730-112969431,659,1008,312,659,454,304,544,289,782
ENSMUSG00000045435,Tmem60,5[+]20882191-20886870,255,634,442,1095,181,266,404,276,849
ENSMUSG00000042425,Frmpd3,X[+]140342263-140435467,9,7,4,0,0,12,5,0,2
ENSMUSG00000045438,Cox19,5[-]139336189-139351418,2411,4438,3997,3264,1790,2285,1640,1634,1404
ENSMUSG00000059827,Gm5670,14[-]22558082-22558453,0,0,0,0,0,0,0,0,0
ENSMUSG00000042428,Mgat3,15[+]80173721-80215519,121,96,32,60,58,56,172,58,167
ENSMUSG00000042429,Adora1,1[-]134199223-134235431,3440,5797,3085,3728,2150,3029,2849,1028,2066
ENSMUSG00000099873,Gm28452,Y[+]27434899-27435594,0,0,0,0,0,0,0,0,0
ENSMUSG00000059820,AU019823,9[-]50605240-50617464,53,22,173,770,47,23,376,95,1235
ENSMUSG00000059821,Olfr847,9[-]19373668-19378669,0,0,0,0,0,0,0,0,0
ENSMUSG00000083089,Gm4760,X[-]143183508-143184537,1,0,0,0,0,0,0,0,0
ENSMUSG00000083088,Gm14153,2[-]151797107-151798245,0,0,0,0,0,0,0,0,0
ENSMUSG00000094002,Gm9866,12[-]27050950-27160633,0,0,0,0,1,0,0,0,0
ENSMUSG00000083083,Gm15382,15[+]91822687-91823223,10,1,0,10,0,0,13,0,21
ENSMUSG00000006488,Prl7a1,13[-]27633380-27642474,0,0,0,0,0,0,0,0,0
ENSMUSG00000083081,Gm13223,4[+]145455633-145456379,0,0,0,0,0,0,0,0,0
ENSMUSG00000083080,Gm11484,4[+]66353849-66354186,0,0,0,0,0,0,0,0,0
ENSMUSG00000083087,Gm11249,4[+]67930881-67931739,138,320,105,42,260,68,68,55,73
ENSMUSG00000083086,Gm15531,6[-]97890288-97890539,1,0,0,1,0,0,0,1,1
ENSMUSG00000083085,Gm12765,7[+]33937261-33938237,0,0,0,0,0,0,0,0,0
ENSMUSG00000083084,Gm14667,X[-]64842692-64844041,0,0,0,0,0,0,0,0,0
ENSMUSG00000079091,Gm3404,5[+]146525801-146528553,0,0,0,0,0,0,0,0,0
ENSMUSG00000079093,4930449I24Rik,5[+]146502399-146505183,0,0,0,0,0,0,0,0,0
ENSMUSG00000000711,Rab5b,10[-]128677175-128696264,3676,4266,872,2951,1368,655,4941,1667,3942
ENSMUSG00000044743,Defb10,8[+]21858901-21862011,0,0,0,0,0,0,0,0,0
ENSMUSG00000000706,Btn1a1,13[-]23456992-23465901,0,0,0,0,0,0,0,0,0
ENSMUSG00000084318,Gm11987,11[-]7994164-7995852,0,0,0,0,0,0,0,0,0
